playerID,awardID,yearID,lgID,tie,notes
jacksre01,Player of the Week,1974,AL,,Week of 1974-04-05
jacksre01,Player of the Week,1975,AL,,Week of 1975-07-25
jacksre01,Player of the Week,1977,AL,,Week of 1977-09-16
jacksre01,Player of the Week,1979,AL,,Week of 1979-05-11
jacksre01,Player of the Week,1980,AL,,Week of 1980-05-02
jacksre01,Player of the Week,1980,AL,,Week of 1980-10-03
jacksre01,Player of the Week,1980,AL,Y,Week of 1980-06-13
jacksre01,Silver Slugger,1980,AL,,DH
jacksre01,Silver Slugger,1982,AL,,OF
jacksre01,TSN All-Star,1969,AL,,OF
jacksre01,TSN All-Star,1973,AL,,OF
jacksre01,TSN All-Star,1975,AL,,OF
jacksre01,TSN All-Star,1976,AL,,OF
jacksre01,TSN All-Star,1980,AL,,OF
jacksre01,TSN Major League Player of the Year,1973,ML,,
jacksre01,TSN Player of the Year,1973,AL,,
jacksre01,World Series MVP,1973,ML,,
jacksre01,World Series MVP,1977,ML,,
jackstr01,Baseball Magazine All-Star,1924,ML,,SS
jackstr01,Baseball Magazine All-Star,1924,NL,,SS
jackstr01,Baseball Magazine All-Star,1927,ML,,SS
jackstr01,Baseball Magazine All-Star,1927,NL,,SS
jackstr01,Baseball Magazine All-Star,1928,NL,,SS
jackstr01,Baseball Magazine All-Star,1929,ML,,SS
jackstr01,Baseball Magazine All-Star,1929,NL,,SS
jackstr01,Baseball Magazine All-Star,1930,NL,,SS
jackstr01,Baseball Magazine All-Star,1931,NL,,SS
jackstr01,TSN All-Star,1927,ML,,SS
jackstr01,TSN All-Star,1928,ML,,SS
jackstr01,TSN All-Star,1929,ML,,SS
jacobbr01,Player of the Month,1990,AL,,June
jacobbr01,Player of the Week,1986,AL,Y,Week of 1986-09-26
jahajo01,MLB Players Choice Comeback Player,1999,AL,,
jahajo01,TSN Comeback Player of the Year,1999,AL,,
jamesbi02,Baseball Magazine All-Star,1914,NL,,P3
jamesbo01,Player of the Week,1983,NL,,Week of 1983-09-16
jamesdi01,Player of the Week,1987,NL,Y,Week of 1987-07-31
jamiech01,Baseball Magazine All-Star,1924,AL,,LF
janseke01,All-MLB Team - Second Team,2021,ML,,RP
janseke01,Reliever of the Month,2017,NL,,June
janseke01,Reliever of the Month,2020,NL,,July-August
janseke01,Reliever of the Month,2025,AL,,July
janseke01,Reliever of the Year Award,2016,NL,,
janseke01,Reliever of the Year Award,2017,NL,,
janseke01,TSN All-Star,2016,NL,,RP
janseke01,TSN All-Star,2017,NL,,RP
janseke01,TSN Reliever of the Year,2016,NL,,
janseke01,TSN Reliever of the Year,2017,NL,,
jansela01,Baseball Magazine All-Star,1950,NL,,P3
jaxgr01,Bob Feller Act of Valor Award - MLB Player,2021,ML,,
jayjo01,TSN All-Star,1961,NL,,P
jeffegr01,Player of the Week,1988,NL,,Week of 1988-09-09
jeffegr01,Player of the Week,1992,AL,,Week of 1992-08-01
jeffere01,Player of the Week,1996,AL,,Week of 1996-06-29
jenkife01,Cy Young Award,1971,NL,,
jenkife01,Player of the Week,1974,AL,,Week of 1974-09-13
jenkife01,Player of the Week,1978,AL,,Week of 1978-04-28
jenkife01,TSN All-Star,1967,NL,,P
jenkife01,TSN All-Star,1971,NL,,RHP
jenkife01,TSN All-Star,1972,NL,,RHP
jenkife01,TSN Comeback Player of the Year,1974,AL,,
jenkife01,TSN Pitcher of the Year,1971,NL,,
jenkige01,Player of the Week,2001,NL,,Week of 2001-04-28
jenksbo01,Reliever of the Month,2006,ML,,June
jenksbo01,Reliever of the Month,2010,ML,,June
jennide01,Player of the Week,2014,AL,,Week of 2014-05-04
jennija01,MLB Players Choice Outstanding Rookie,2002,NL,,
jennija01,Rookie of the Month,2002,NL,,August
jennija01,Rookie of the Year,2002,NL,,
jennija01,TSN Rookie Pitcher of the Year,2002,NL,,
jenseja01,Gold Glove,1959,AL,,RF
jenseja01,Most Valuable Player,1958,AL,,
jenseja01,TSN Player of the Year,1958,AL,,
jeterde01,All-Star Game MVP,2000,ML,,
jeterde01,Babe Ruth Award,2000,AL,,SS
jeterde01,Gold Glove,2004,AL,,SS
jeterde01,Gold Glove,2005,AL,,SS
jeterde01,Gold Glove,2006,AL,,SS
jeterde01,Gold Glove,2009,AL,,SS
jeterde01,Gold Glove,2010,AL,,SS
jeterde01,Hank Aaron Award,2006,AL,,
jeterde01,Hank Aaron Award,2009,AL,,
jeterde01,Lou Gehrig Memorial Award,2010,ML,,
jeterde01,MLB Players Choice Outstanding Rookie,1996,AL,,
jeterde01,Player of the Month,1998,AL,,August
jeterde01,Player of the Week,2001,AL,,Week of 2001-08-04
jeterde01,Player of the Week,2004,AL,,Week of 2004-09-11
jeterde01,Player of the Week,2011,AL,,Week of 2011-07-10
jeterde01,Roberto Clemente Award,2009,ML,,
jeterde01,Rookie of the Year,1996,AL,,
jeterde01,Silver Slugger,2006,AL,,SS
jeterde01,Silver Slugger,2007,AL,,SS
jeterde01,Silver Slugger,2008,AL,,SS
jeterde01,Silver Slugger,2009,AL,,SS
jeterde01,Silver Slugger,2012,AL,,SS
jeterde01,This Year in Baseball Hitter of the Year,2006,ML,,MLB.com GIBBY
jeterde01,This Year in Baseball Moment of the Year,2008,ML,,MLB.com GIBBY
jeterde01,This Year in Baseball Moment of the Year,2009,ML,,MLB.com GIBBY
jeterde01,This Year in Baseball Moment of the Year,2014,ML,,MLB.com GIBBY
jeterde01,This Year in Baseball Performance of the Year,2011,ML,,MLB.com GIBBY
jeterde01,This Year in Baseball Play of the Year,2004,ML,,MLB.com GIBBY
jeterde01,TSN All-Star,2006,AL,,SS
jeterde01,TSN All-Star,2007,AL,,SS
jeterde01,TSN Rookie Player of the Year,1996,AL,,
jeterde01,World Series MVP,2000,ML,,
jethrsa01,Rookie of the Year,1950,NL,,
jimenel02,Player of the Week,2019,AL,,Week of 2019-09-14
jimenel02,Rookie of the Month,2019,AL,,September
jimenel02,Silver Slugger,2020,AL,,OF
jimenjo01,Player of the Week,1999,NL,,Week of 1999-06-26
jimenub01,Pitcher of the Month,2010,NL,,April
jimenub01,Pitcher of the Month,2010,NL,,May
jimenub01,Pitcher of the Month,2013,AL,,September
jimenub01,Player of the Week,2010,NL,,Week of 2010-04-18
johnsal01,TSN Comeback Player of the Year,1968,NL,,
johnsbi03,Baseball Magazine All-Star,1943,AL,,3B
johnsbi03,Baseball Magazine All-Star,1943,ML,,3B
johnsbi03,TSN All-Star,1943,ML,,3B
johnsbo01,Baseball Magazine All-Star,1939,AL,,LF
johnsch04,Gold Glove,1995,NL,,C
johnsch04,Gold Glove,1996,NL,,C
johnsch04,Gold Glove,1997,NL,,C
johnsch04,Gold Glove,1998,NL,,C
johnscl01,Player of the Week,1983,AL,,Week of 1983-06-24
johnsda02,Gold Glove,1969,AL,,2B
johnsda02,Gold Glove,1970,AL,,2B
johnsda02,Gold Glove,1971,AL,,2B
johnsda02,Player of the Month,1973,NL,,August
johnsda02,TSN All-Star,1970,AL,,2B
johnsda02,TSN All-Star,1973,NL,,2B
johnsda02,TSN Comeback Player of the Year,1973,NL,,
johnsda04,Player of the Week,1989,AL,,Week of 1989-08-11
johnsda06,Player of the Week,2007,AL,Y,Week of 2007-05-12
johnsda06,This Year in Baseball Moment of the Year,2011,ML,,MLB.com GIBBY
johnsde01,TSN All-Star,1965,NL,,3B
johnsho01,Player of the Month,1989,NL,,June
johnsho01,Player of the Month,1991,NL,,September
johnsho01,Player of the Week,1989,NL,,Week of 1989-06-24
johnsho01,Silver Slugger,1989,NL,,3B
johnsho01,Silver Slugger,1991,NL,,3B
johnsho01,TSN All-Star,1989,NL,,3B
johnsja01,Player of the Week,1976,NL,,Week of 1976-08-20
johnsja02,Player of the Week,2004,AL,,Week of 2004-07-09
johnsji04,Comeback Player of the Year,2006,AL,,
johnsji04,Player of the Week,2016,NL,,Week of 2016-07-30
johnsji04,Reliever of the Month,2012,ML,,May
johnsji04,Reliever of the Year Award,2012,AL,,
johnsjo09,Pitcher of the Month,2010,NL,,June
johnsjo09,Pitcher of the Month,2011,NL,,April
johnsjo09,Player of the Week,2009,NL,,Week of 2009-04-11
johnsjo09,Rookie of the Month,2006,NL,,May
johnsjo09,Rookie of the Month,2006,NL,Y,June
johnske05,Player of the Month,2010,NL,,April
johnske05,Player of the Week,2005,NL,,Week of 2005-06-19
johnsla02,Player of the Month,1980,AL,,April
johnsla02,Player of the Week,1980,AL,,Week of 1980-04-11
johnsni01,Player of the Week,2004,NL,,Week of 2004-08-14
johnsni01,Player of the Week,2005,NL,Y,Week of 2005-06-05
johnsra05,Babe Ruth Award,2001,NL,Y,P
johnsra05,Bob Feller Act of Valor Award - HOF Player,2019,ML,,
johnsra05,Cy Young Award,1995,AL,,
johnsra05,Cy Young Award,1999,NL,,
johnsra05,Cy Young Award,2000,NL,,
johnsra05,Cy Young Award,2001,NL,,
johnsra05,Cy Young Award,2002,NL,,
johnsra05,MLB Players Choice Outstanding Pitcher,1995,AL,,
johnsra05,MLB Players Choice Outstanding Pitcher,2000,NL,,
johnsra05,Pitcher of the Month,1990,AL,,June
johnsra05,Pitcher of the Month,1997,AL,,June
johnsra05,Pitcher of the Month,1998,NL,,August
johnsra05,Pitcher of the Month,1998,NL,,September
johnsra05,Pitcher of the Month,1999,NL,,July
johnsra05,Pitcher of the Month,2000,NL,,April
johnsra05,Pitcher of the Month,2002,NL,,April
johnsra05,Pitcher of the Month,2002,NL,,September
johnsra05,Pitching Triple Crown,2002,NL,,
johnsra05,Player of the Week,1990,AL,,Week of 1990-06-02
johnsra05,Player of the Week,1994,AL,,Week of 1994-06-04
johnsra05,Player of the Week,1995,AL,,Week of 1995-09-23
johnsra05,Player of the Week,1997,AL,,Week of 1997-06-07
johnsra05,Player of the Week,1999,NL,,Week of 1999-05-29
johnsra05,Player of the Week,1999,NL,,Week of 1999-08-21
johnsra05,Player of the Week,2000,NL,Y,Week of 2000-04-08
johnsra05,Player of the Week,2001,NL,Y,Week of 2001-05-12
johnsra05,Player of the Week,2002,NL,Y,Week of 2002-08-10
johnsra05,Player of the Week,2004,NL,,Week of 2004-05-22
johnsra05,This Year in Baseball Performance of the Year,2004,ML,,MLB.com GIBBY
johnsra05,TSN All-Star,1995,AL,,LHP
johnsra05,TSN All-Star,1997,AL,,LHP
johnsra05,TSN All-Star,2001,NL,,LHP
johnsra05,TSN All-Star,2002,NL,,LHP
johnsra05,TSN Pitcher of the Year,1995,AL,,
johnsra05,World Series MVP,2001,ML,Y,
johnsre02,Rookie of the Month,2003,AL,,September
johnswa01,Baseball Magazine All-Star,1909,AL,,P3
johnswa01,Baseball Magazine All-Star,1909,ML,,P6
johnswa01,Baseball Magazine All-Star,1910,ML,,P5
johnswa01,Baseball Magazine All-Star,1911,AL,,P1
johnswa01,Baseball Magazine All-Star,1911,ML,,P2
johnswa01,Baseball Magazine All-Star,1912,AL,,P1
johnswa01,Baseball Magazine All-Star,1912,ML,,P1
johnswa01,Baseball Magazine All-Star,1913,AL,,P1
johnswa01,Baseball Magazine All-Star,1913,ML,,P1
johnswa01,Baseball Magazine All-Star,1914,AL,,P1
johnswa01,Baseball Magazine All-Star,1914,ML,,P3
johnswa01,Baseball Magazine All-Star,1915,AL,,P1
johnswa01,Baseball Magazine All-Star,1915,ML,,P2
johnswa01,Baseball Magazine All-Star,1916,AL,,P1
johnswa01,Baseball Magazine All-Star,1916,ML,,P2
johnswa01,Baseball Magazine All-Star,1917,AL,,P1
johnswa01,Baseball Magazine All-Star,1917,ML,,P2
johnswa01,Baseball Magazine All-Star,1918,AL,,P2
johnswa01,Baseball Magazine All-Star,1918,ML,,P2
johnswa01,Baseball Magazine All-Star,1919,AL,,P1
johnswa01,Baseball Magazine All-Star,1919,ML,,P1
johnswa01,Baseball Magazine All-Star,1923,AL,,P4
johnswa01,Baseball Magazine All-Star,1923,ML,,P4
johnswa01,Baseball Magazine All-Star,1924,AL,,P1
johnswa01,Baseball Magazine All-Star,1924,ML,,P2
johnswa01,Baseball Magazine All-Star,1925,AL,,P1
johnswa01,Baseball Magazine All-Star,1925,ML,,P1
johnswa01,Most Valuable Player,1913,AL,,
johnswa01,Most Valuable Player,1924,AL,,
johnswa01,Pitching Triple Crown,1913,AL,,
johnswa01,Pitching Triple Crown,1918,AL,,
johnswa01,Pitching Triple Crown,1924,AL,,
johnswa01,TSN All-Star,1925,ML,,P
johnto01,Hutch Award,1976,ML,,
johnto01,Lou Gehrig Memorial Award,1981,ML,,
johnto01,Pitcher of the Month,1979,AL,,April
johnto01,Player of the Month,1974,NL,,April
johnto01,Player of the Week,1974,NL,Y,Week of 1974-04-26
johnto01,Player of the Week,1977,NL,,Week of 1977-08-12
johnto01,Player of the Week,1979,AL,,Week of 1979-05-18
johnto01,Player of the Week,1980,AL,,Week of 1980-05-09
johnto01,TSN All-Star,1980,AL,,LHP
johnto01,TSN Comeback Player of the Year,1976,NL,,
jonesad01,Gold Glove,2009,AL,,OF
jonesad01,Gold Glove,2012,AL,,CF
jonesad01,Gold Glove,2013,AL,,CF
jonesad01,Gold Glove,2014,AL,,RF
jonesad01,MLB Players Choice Man of the Year,2015,ML,,
jonesad01,Player of the Week,2014,AL,Y,Week of 2014-07-06
jonesad01,Silver Slugger,2013,AL,,OF
jonesan01,Gold Glove,1998,NL,,OF
jonesan01,Gold Glove,1999,NL,,OF
jonesan01,Gold Glove,2000,NL,,OF
jonesan01,Gold Glove,2001,NL,,OF
jonesan01,Gold Glove,2002,NL,,OF
jonesan01,Gold Glove,2003,NL,,OF
jonesan01,Gold Glove,2004,NL,,OF
jonesan01,Gold Glove,2005,NL,,OF
jonesan01,Gold Glove,2006,NL,,OF
jonesan01,Gold Glove,2007,NL,,OF
jonesan01,Hank Aaron Award,2005,NL,,
jonesan01,MLB Players Choice Outstanding Player,2005,NL,,
jonesan01,MLB Players Choice Player of the Year,2005,ML,,
jonesan01,Player of the Month,2005,NL,,August
jonesan01,Player of the Month,2005,NL,,June
jonesan01,Player of the Week,2002,NL,,Week of 2002-06-08
jonesan01,Player of the Week,2005,NL,,Week of 2005-09-10
jonesan01,Player of the Week,2005,NL,Y,Week of 2005-06-25
jonesan01,Player of the Week,2006,NL,Y,Week of 2006-09-23
jonesan01,Silver Slugger,2005,NL,,OF
jonesan01,TSN All-Star,2005,NL,,OF
jonesan01,TSN All-Star,2006,NL,Y,OF
jonesan01,TSN Major League Player of the Year,2005,ML,,
jonesbo04,Pitcher of the Month,1997,NL,,May
jonesch06,MLB Players Choice Man of the Year,2012,ML,,
jonesch06,MLB Players Choice Outstanding Player,1999,NL,,
jonesch06,MLB Players Choice Outstanding Rookie,1995,NL,,
jonesch06,Most Valuable Player,1999,NL,,
jonesch06,Player of the Week,1998,NL,,Week of 1998-04-18
jonesch06,Player of the Week,2002,NL,,Week of 2002-08-03
jonesch06,Player of the Week,2006,NL,,Week of 2006-07-01
jonesch06,Player of the Week,2008,NL,,Week of 2008-06-07
jonesch06,Silver Slugger,1999,NL,,3B
jonesch06,Silver Slugger,2000,NL,,3B
jonesch06,TSN All-Star,1999,NL,,3B
jonesch06,TSN All-Star,2000,NL,,3B
jonesch06,TSN All-Star,2001,NL,,3B
jonesch06,TSN Rookie Player of the Year,1995,NL,,
jonescl01,TSN All-Star,1969,NL,,OF
jonesdo01,Player of the Week,1997,AL,Y,Week of 1997-07-12
jonesdo01,TSN Fireman of the Year,1992,NL,Y,
jonesga02,Rookie of the Month,2009,NL,,July
jonesja04,Player of the Week,2002,AL,,Week of 2002-06-08
jonesja04,Player of the Week,2003,AL,,Week of 2003-05-10
jonesno01,Player of the Week,2023,NL,,Week of 2023-09-30
jonesno01,Rookie of the Month,2023,NL,,September
jonesra01,Cy Young Award,1976,NL,,
jonesra01,Pitcher of the Month,1976,NL,,April
jonesra01,Pitcher of the Month,1976,NL,,May
jonesra01,Player of the Week,1975,NL,Y,Week of 1975-05-23
jonesra01,Player of the Week,1976,NL,Y,Week of 1976-05-21
jonesra01,Player of the Week,1980,NL,,Week of 1980-05-09
jonesra01,Player of the Week,1982,NL,,Week of 1982-05-21
jonesra01,TSN All-Star,1975,NL,,LHP
jonesra01,TSN All-Star,1976,NL,,LHP
jonesra01,TSN Comeback Player of the Year,1975,NL,,
jonesra01,TSN Pitcher of the Year,1976,NL,,
jonessa02,TSN All-Star,1959,ML,,P
jonessa02,TSN Pitcher of the Year,1959,NL,,
jonesto02,Reliever of the Month,2005,ML,,August
jonesto02,Reliever of the Year Award,2000,AL,,
jonesto02,TSN Fireman of the Year,2000,AL,,
jordabr01,Player of the Month,2002,NL,,September
jordabr01,Player of the Week,1996,NL,,Week of 1996-07-13
jordabr01,Player of the Week,1996,NL,,Week of 1996-09-07
jordabr01,Player of the Week,1996,NL,Y,Week of 1996-06-29
jordabr01,Player of the Week,1998,NL,,Week of 1998-05-16
jorgemi01,Gold Glove,1973,NL,,1B
jorgemi01,Player of the Week,1975,NL,,Week of 1975-09-26
josefe01,Player of the Month,1991,NL,,April
josefe01,Player of the Month,1992,NL,,May
josefe01,Player of the Week,1991,NL,,Week of 1991-04-27
josefe01,Player of the Week,1992,NL,,Week of 1992-05-16
jossad01,Baseball Magazine All-Star,1908,AL,,P4
joycema01,Player of the Week,2008,AL,,Week of 2008-07-12
joynewa01,Player of the Week,1987,AL,,Week of 1987-04-25
joynewa01,Player of the Week,1988,AL,Y,Week of 1988-07-29
joynewa01,Player of the Week,1991,AL,,Week of 1991-05-18
joynewa01,Player of the Week,1993,AL,,Week of 1993-05-29
joynewa01,Player of the Week,1994,AL,,Week of 1994-07-17
judenje01,Player of the Week,1997,NL,,Week of 1997-07-05
judgeaa01,All-MLB Team - First Team,2021,ML,,OF
judgeaa01,All-MLB Team - First Team,2022,ML,,OF
judgeaa01,All-MLB Team - First Team,2024,ML,,OF
judgeaa01,All-MLB Team - First Team,2025,ML,,OF
judgeaa01,All-MLB Team - Second Team,2023,ML,,OF
judgeaa01,Hank Aaron Award,2022,AL,,
judgeaa01,Hank Aaron Award,2024,AL,,
judgeaa01,Hank Aaron Award,2025,AL,,
judgeaa01,MLB Players Choice Outstanding Player,2022,AL,,
judgeaa01,MLB Players Choice Outstanding Player,2024,AL,,
judgeaa01,MLB Players Choice Outstanding Rookie,2017,AL,,
judgeaa01,MLB Players Choice Player of the Year,2022,ML,,
judgeaa01,MLB Players Choice Player of the Year,2024,ML,,
judgeaa01,Most Valuable Player,2022,AL,,
judgeaa01,Most Valuable Player,2024,AL,,
judgeaa01,Most Valuable Player,2025,AL,,
judgeaa01,Player of the Month,2017,AL,,June
judgeaa01,Player of the Month,2017,AL,,September
judgeaa01,Player of the Month,2022,AL,,July
judgeaa01,Player of the Month,2022,AL,,May
judgeaa01,Player of the Month,2022,AL,,September
judgeaa01,Player of the Month,2023,AL,,May
judgeaa01,Player of the Month,2024,AL,,August
judgeaa01,Player of the Month,2024,AL,,June
judgeaa01,Player of the Month,2024,AL,,May
judgeaa01,Player of the Month,2025,AL,,September
judgeaa01,Player of the Month,2025,AL,,May
judgeaa01,Player of the Month,2025,AL,,April
judgeaa01,Player of the Week,2017,AL,,Week of 2017-06-10
judgeaa01,Player of the Week,2017,AL,,Week of 2017-09-23
judgeaa01,Player of the Week,2020,AL,,Week of 2020-08-01
judgeaa01,Player of the Week,2021,AL,,Week of 2021-05-15
judgeaa01,Player of the Week,2022,AL,,Week of 2022-07-23
judgeaa01,Player of the Week,2022,AL,,Week of 2022-07-30
judgeaa01,Player of the Week,2022,AL,Y,Week of 2022-10-04
judgeaa01,Player of the Week,2023,AL,,Week of 2023-05-20
judgeaa01,Player of the Week,2023,AL,,Week of 2023-09-23
judgeaa01,Player of the Week,2024,AL,,Week of 2024-05-18
judgeaa01,Player of the Week,2024,AL,,Week of 2024-06-08
judgeaa01,Player of the Week,2024,AL,,Week of 2024-08-24
judgeaa01,Player of the Week,2025,AL,,Week of 2025-09-27
judgeaa01,Player of the Week,2025,AL,,Week of 2025-09-13
judgeaa01,Player of the Week,2025,AL,,Week of 2025-03-29
judgeaa01,Roberto Clemente Award,2023,ML,,
judgeaa01,Rookie of the Month,2017,AL,,April
judgeaa01,Rookie of the Month,2017,AL,,June
judgeaa01,Rookie of the Month,2017,AL,,May
judgeaa01,Rookie of the Month,2017,AL,,September
judgeaa01,Rookie of the Year,2017,AL,,
judgeaa01,Silver Slugger,2017,AL,,OF
judgeaa01,Silver Slugger,2021,AL,,OF
judgeaa01,Silver Slugger,2022,AL,,OF
judgeaa01,Silver Slugger,2024,AL,,OF
judgeaa01,Silver Slugger,2025,AL,,OF
judgeaa01,This Year in Baseball Best Rookie,2017,ML,,Esurance
judgeaa01,TSN All-Star,2017,AL,,OF
judgeaa01,TSN All-Star,2018,AL,,OF
judgeaa01,TSN All-Star,2021,AL,,OF
judgeaa01,TSN All-Star,2022,AL,,OF
judgeaa01,TSN All-Star,2024,AL,,OF
judgeaa01,TSN All-Star,2025,AL,,OF
judgeaa01,TSN Major League Player of the Year,2022,ML,,
judgeaa01,TSN Rookie of the Year,2017,AL,,
judgejo01,Baseball Magazine All-Star,1924,AL,,1B
jungjo01,Rookie of the Month,2023,AL,,April
jungjo01,Rookie of the Month,2023,AL,,May
jurgebi01,Baseball Magazine All-Star,1941,NL,,SS
jurrjja01,Pitcher of the Month,2009,NL,,September
jurrjja01,Pitcher of the Month,2011,NL,,May
jurrjja01,Rookie of the Month,2008,NL,,June
justida01,ALCS MVP,2000,AL,,
justida01,MLB Players Choice Comeback Player,1997,AL,,
justida01,Player of the Month,1990,NL,,August
justida01,Player of the Month,1991,NL,,May
justida01,Player of the Week,1990,NL,,Week of 1990-08-11
justida01,Player of the Week,1997,AL,,Week of 1997-08-23
justida01,Player of the Week,1998,AL,,Week of 1998-04-25
justida01,Player of the Week,2002,AL,,Week of 2002-04-06
justida01,Rookie of the Year,1990,NL,,
justida01,Silver Slugger,1993,NL,,OF
justida01,Silver Slugger,1997,AL,,OF
justida01,TSN All-Star,1993,NL,,OF
justida01,TSN All-Star,1997,AL,,OF
justida01,TSN Comeback Player of the Year,1997,AL,,
justida01,TSN Rookie Player of the Year,1990,NL,,
kaatji01,Gold Glove,1962,AL,,P
kaatji01,Gold Glove,1963,AL,,P
kaatji01,Gold Glove,1964,AL,,P
kaatji01,Gold Glove,1965,AL,,P
kaatji01,Gold Glove,1966,AL,,P
kaatji01,Gold Glove,1967,AL,,P
kaatji01,Gold Glove,1968,AL,,P
kaatji01,Gold Glove,1969,AL,,P
kaatji01,Gold Glove,1970,AL,,P
kaatji01,Gold Glove,1971,AL,,P
kaatji01,Gold Glove,1972,AL,,P
kaatji01,Gold Glove,1973,AL,,P
kaatji01,Gold Glove,1974,AL,,P
kaatji01,Gold Glove,1975,AL,,P
kaatji01,Gold Glove,1976,NL,,P
kaatji01,Gold Glove,1977,NL,,P
kaatji01,Player of the Week,1974,AL,,Week of 1974-09-20
kaatji01,Player of the Week,1975,AL,,Week of 1975-05-09
kaatji01,TSN All-Star,1966,AL,,P
kaatji01,TSN All-Star,1975,AL,,LHP
kaatji01,TSN Pitcher of the Year,1966,AL,,
kahnlto01,Reliever of the Month,2019,AL,,July
kalinal01,Gold Glove,1957,ML,,RF
kalinal01,Gold Glove,1958,AL,,RF
kalinal01,Gold Glove,1959,AL,,CF
kalinal01,Gold Glove,1961,AL,,OF
kalinal01,Gold Glove,1962,AL,,OF
kalinal01,Gold Glove,1963,AL,,OF
kalinal01,Gold Glove,1964,AL,,OF
kalinal01,Gold Glove,1965,AL,,OF
kalinal01,Gold Glove,1966,AL,,OF
kalinal01,Gold Glove,1967,AL,,OF
kalinal01,Hutch Award,1969,ML,,
kalinal01,Lou Gehrig Memorial Award,1968,ML,,
kalinal01,Player of the Month,1974,AL,,September
kalinal01,Roberto Clemente Award,1973,ML,,
kalinal01,TSN All-Star,1955,ML,,OF
kalinal01,TSN All-Star,1962,AL,,OF
kalinal01,TSN All-Star,1963,AL,,OF
kalinal01,TSN All-Star,1966,AL,,OF
kalinal01,TSN All-Star,1967,AL,,OF
kalinal01,TSN Player of the Year,1955,AL,,
kalinal01,TSN Player of the Year,1963,AL,,
kammwi01,Baseball Magazine All-Star,1926,AL,,3B
kammwi01,Baseball Magazine All-Star,1928,AL,,3B
kammwi01,Baseball Magazine All-Star,1931,AL,,3B
kammwi01,Baseball Magazine All-Star,1932,AL,,3B
